lemma,0
κακός,221.01927797878412
ξένος,173.45149101763332
οἶδα,159.14726788084272
θεός,154.8995695053169
ἐθέλω,147.33280151819542
δίδωμι,141.9847691785314
οἴομαι,117.89901725970547
ἄνθρωπος,116.61818129698037
φίλος,107.79725473518096
ἀνήρ,89.17858261450306
οἶκος,84.52837763862209
χρή,78.23587793239494
τελέω,76.30272773886082
πάσχω,75.32534360258062
πόποι,73.88944026948414
πατρίς,70.78449011927563
πατήρ,70.65431707314985
κτῆμα,70.52667905486433
τέκνον,68.6753405916343
ῥέζω,66.00307836706736
θνῄσκω,63.17721092658212
τίπτε,60.85012728075164
ὄλλυμι,60.752420890538595
ἔργον,59.96825048020099
βροτός,55.74991821894939
μάχομαι,50.867707091755165
μήτηρ,50.044476089290356
ἀτρεκής,49.259626846322746
ἀμείνων,48.05068450760099
ἦμαρ,47.133230705628876
ἀπόλλυμι,45.88452680030571
Ἰθάκη,45.67230710373766
πῆμα,45.411253360899906
κτείνω,44.8923849901634
γέρας,44.52254196467679
μέγαρον,44.419078495001656
φράζω,43.73219911399808
ἀθάνατος,43.32757443847899
ἄνωγα,43.11915319757128
γενεά,42.79084005107019
Ζεύς,42.46723197103344
καταλέγω,41.6310766951501
πόλις,40.1026717314828
σώζω,39.257525181062945
Ἀχαιός,39.05256529194682
μιμνήσκω,38.37967495049685
ἔρδω,38.08078677611697
δυσμενής,37.338969420798804
κλέος,36.01753553608259
νημερτής,35.95468418924887
σχέτλιος,35.95468418924887
τλάω,35.887678507706894
φιλέω,35.887678507706894
νόστος,35.88016212990697
μέλω,34.91144793406715
ναῦς,34.68350056162575
δῆμος,34.029407489069506
τίνω,33.81890223153872
νόος,33.52219826973541
πολυμήχανος,33.32268874898304
ἔρχομαι,32.80304584062068
ἀμύνω,32.10442286227856
δαιμόνιος,31.873876194679422
ἐτεός,31.873876194679422
τοιόσδε,31.815348499110133
τέκος,31.751539559056823
πυνθάνομαι,31.58860546329106
ἐσθλός,31.507839513041723
ἐάω,31.135877233424075
πόλεμος,30.444240382342713
ὀφείλω,30.44062696326747
εἴθε,30.42506364037582
ὁράω,29.94818143148847
μεταλλάω,29.06875646237354
Ἀχαιίς,28.976251086072203
ἱκνέομαι,28.665513908276296
χαλεπός,28.466996432514343
ζώω,28.3804418708092
φρήν,28.123551491717905
πῆ,27.527438531768592
ταχύς,27.335938923492222
νέομαι,26.692615718963147
ἄγω,26.375661781419396
ἄριστος,26.163884425169435
βάζω,26.07862597746498
ἀτάσθαλος,26.07862597746498
πέπων,26.07862597746498
πείθω,25.99894751117614
γένος,25.33907180015239
γάμος,25.33907180015239
Ἄργος,25.30399682890163
γυνή,25.27477183767948
νοστέω,25.249245117138074
γαῖα,25.215207617852485
Λαερτιάδης,24.846501026394055
αἴτιος,24.629813423161373
ἀλάομαι,24.612845735986923
δοκέω,24.612845735986923
τιμή,23.68390979801797
δύστηνος,23.61480941548399
ὅρκιον,23.589974578181508
χρεώ,23.320996582091365
κήδω,23.229847030330063
αἰνός,23.207218192813748
ὀνίνημι,23.181000868857762
θήν,23.181000868857762
κῆδος,23.145553724882625
δαμάζω,22.675934509544547
ἀποτίνω,22.35567599727502
σάφα,22.261270982338395
ἆθλος,22.140997225288928
πέμπω,22.121357307700364
ἤπιος,22.03556283753429
αἰδώς,22.03556283753429
ἱκέτης,21.732188314554158
ὄλβιος,21.732188314554158
ἐίσκω,21.732188314554158
ἀλάλημαι,21.732188314554158
πολεμίζω,21.653378288461877
πρόφρων,21.384591041371216
ἐνέπω,21.167693039371215
Τροία,21.121701200112106
θάνατος,21.066526278215704
φυλάσσω,21.061674506675036
θνητός,21.038363113762752
κύδιστος,20.912500136424008
φαγεῖν,20.757091684964333
ἀποπέμπω,20.757091684964333
κράτος,20.578963295272537
ἄλγος,20.53543113236813
ἆ,20.283375760250543
θέμις,20.24894235691376
δῶρον,20.139783942668622
δειλός,20.06761198749689
μυθέομαι,20.012042476402296
Ὀλύμπιος,19.996029130038796
εὖχος,19.568999391892483
ἕκηλος,19.568999391892483
νόημα,19.486203491239092
θαρσέω,19.486203491239092
φέρτατος,18.93373257499215
φιλότης,18.845171116738864
διοτρεφής,18.845171116738864
ἐπικεύθω,18.83456320594693
τοσόσδε,18.83456320594693
ἀντιάζω,18.83456320594693
ἔδω,18.774845511210764
Ἴλιος,18.655247596820587
κουρίδιος,18.2313551753011
ἀρείων,18.2313551753011
ἔτος,18.22360547968634
δάω,18.22360547968634
πότμος,17.899499571439748
τίκτω,17.618704911074396
ἐξαλαπάζω,17.38575065164332
μαῖα,17.38575065164332
ἐπέοικε,17.38575065164332
ζόφος,17.38575065164332
κατέδω,17.38575065164332
ξενίζω,17.38575065164332
τίη,17.38575065164332
τελέθω,17.38575065164332
ἰότης,17.38575065164332
καρτερός,17.107672833096977
αἰδέομαι,17.07001700904008
ξένιος,16.97010875492997
ἀλλότριος,16.900257621109724
κρείσσων,16.900257621109724
ἀτιμάζω,16.900257621109724
κεύθω,16.900257621109724
ἀρετή,16.85073544937157
βούλομαι,16.85073544937157
λυγρός,16.2031581213652
μοῖρα,16.102910964416964
φίλτατος,15.97327216041051
Αἶσα,15.936938097339711
ἐπαμύνω,15.936938097339711
οἶτος,15.936938097339711
δύναμις,15.936938097339711
ἀπηνής,15.936938097339711
ἀριστεύς,15.814998018063521
βουλεύω,15.778772335322062
Αἴγισθος,15.726649718787673
κειμήλιον,15.726649718787673
φῦλον,15.726649718787673
εὐρύς,15.669985999402286
χερείων,15.576526574437764
ἀγανός,15.576526574437764
μηχανάομαι,15.576526574437764
ἐκπέρθω,15.576526574437764
ἀέκητι,15.576526574437764
δαίμων,15.368673235031697
μένω,15.27460024979412
Ἀργεῖος,15.225499609680426
μαίνομαι,15.141495842970544
χόλος,15.033106793836787
ὄμνυμι,14.956106764432153
τοκεύς,14.956106764432153
νεῖκος,14.956106764432153
ἐφίημι,14.8182812422601
γῆρας,14.8182812422601
τιμάω,14.737662837565091
ὑπισχνέομαι,14.737662837565091
ἀπέχω,14.494317311968379
ὑφίστημι,14.494317311968379
Λυκία,14.494317311968379
ἀάω,14.494317311968379
ἐπιεικής,14.488125543036102
αἰτίζω,14.488125543036102
σήμερον,14.488125543036102
καταπαύω,14.488125543036102
αὔριον,14.488125543036102
νοσφίζομαι,14.488125543036102
Αἴγυπτος,14.488125543036102
ἀρέσκω,14.488125543036102
ἔλδωρ,14.488125543036102
ὑποτίθημι,14.488125543036102
ᾍδης,14.425518643944468
βία,14.385933488635395
ἀτιμάω,14.261146294901792
ἄφρων,14.261146294901792
Φθία,14.261146294901792
ἐξερέω,14.261146294901792
ὄλεθρος,14.157704052071562
νήπιος,14.051426210808579
ἀνάσσω,14.050075305167613
πομπή,13.744255024269906
ἄτη,13.744255024269906
ἄλοχος,13.698351782032592
οἴχομαι,13.686063537650924
οἰωνός,13.674705928705045
κλύω,13.514318011385146
νεμεσάω,13.513266825879088
ἐπιτέλλω,13.382784236108439
κατέπεφνον,13.274388095489233
ἁλίσκομαι,13.274388095489233
Θεσπρωτοί,13.03931298873249
ὠκύμορος,13.03931298873249
δήω,13.03931298873249
φθονέω,13.03931298873249
ἠερόεις,13.03931298873249
νεμεσίζομαι,13.03931298873249
νηπύτιος,13.03931298873249
μαψίδιος,13.03931298873249
νέμεσις,13.03931298873249
ἄστυ,12.996205558268244
ἐτήτυμος,12.955312609209958
νόστιμος,12.955312609209958
ἐπιχθόνιος,12.955312609209958
μαντεύομαι,12.955312609209958
ἄξιος,12.955312609209958
χρῆμα,12.955312609209958
θυμός,12.77796935592913
ἐκτελέω,12.701383921937229
γαμέω,12.701383921937229
αἶσα,12.651998414450816
δύναμαι,12.142094629095709
ἔοικα,12.134999133182944
εἴκω,12.095200800972128
φάσκω,12.068372048929502
βουληφόρος,12.068372048929502
δόλος,12.041970292209202
ἐφέπω,11.869917352101755
ἀεικής,11.768501425063214
βίοτος,11.734278444506728
χρόνος,11.707406204186938
καταλείπω,11.707406204186938
ὁπότερος,11.660498291045682
ἔρρω,11.660498291045682
κραίνω,11.660498291045682
ἄποινα,11.596721864435061
χάρμα,11.590500434428881
ἄττα,11.590500434428881
δεῦτε,11.590500434428881
ὑβρίζω,11.590500434428881
ἀκηδής,11.590500434428881
δύσμορος,11.590500434428881
νεμεσητός,11.590500434428881
μάρτυρος,11.590500434428881
ψεύδω,11.590500434428881
βέλτερος,11.590500434428881
αἶσχος,11.590500434428881
ἀσκηθής,11.590500434428881
ἀριφραδής,11.590500434428881
νήποινος,11.590500434428881
πολεμήιος,11.590500434428881
τρέφω,11.55960316137325
διογενής,11.52650492627377
μόνος,11.443362993104628
φθίω,11.443362993104628
δηρός,11.443362993104628
ἀγορεύω,11.273389048004937
ἔρομαι,11.060678653850182
δίκαιος,10.878073277025184
δηλέομαι,10.878073277025184
παρέχω,10.878073277025184
μέδων,10.584486601614357
τοὔνεκα,10.584486601614357
κατανεύω,10.583846519685608
ὑπερφίαλος,10.560850600056053
ἀκούω,10.504884861389385
φεύγω,10.43723043763633
ἀλλοδαπός,10.378545842482167
πομπός,10.378545842482167
ἀλήτης,10.378545842482167
ληίς,10.378545842482167
ποθή,10.378545842482167
Τρῳάς,10.378545842482167
ἀποπαύω,10.378545842482167
ἠῶθεν,10.378545842482167
ἐπακούω,10.378545842482167
εἰκοστός,10.378545842482167
εὐρυάγυια,10.378545842482167
ὀδύρομαι,10.287775105863094
Ἀτρυτώνη,10.141687880125271
ἠπεροπεύω,10.141687880125271
ἁμός,10.141687880125271
εὐδείελος,10.141687880125271
νεώτερος,10.141687880125271
ἔλεγχος,10.141687880125271
τοξάζομαι,10.141687880125271
μητίομαι,10.141687880125271
ἔξειμι,10.141687880125271
τρύχω,10.141687880125271
φώκη,10.141687880125271
τῆ,10.141687880125271
φῆμις,10.141687880125271
ἀνεκτός,10.141687880125271
δολομήτης,10.141687880125271
Βελλεροφόντης,10.141687880125271
Πυλόνδε,10.141687880125271
χατίζω,10.141687880125271
ἐπικρατέω,10.141687880125271
λωίων,10.141687880125271
Τροίαθεν,10.141687880125271
Τροίανδε,10.141687880125271
θεοπροπία,10.141687880125271
εὐτείχεος,10.141687880125271
ἀμφαφάω,10.141687880125271
καθαιρέω,10.141687880125271
ὀφέλλω,10.006021238201148
πάρειμι,9.896627735899212
νύξ,9.813369315477619
πόντος,9.813369315477619
ἐφοράω,9.705671866100989
ἱππόβοτος,9.705671866100989
ἀποφθίνω,9.705671866100989
ἀγγελία,9.696866523216702
ὅρκος,9.696866523216702
ὅπη,9.592271700184488
μενοινάω,9.592271700184488
ἑκών,9.488998810838114
χείρων,9.488998810838114
χαλεπαίνω,9.488998810838114
λόχος,9.488998810838114
ἀπονέομαι,9.488998810838114
ὀιζύς,9.488998810838114
πειράω,9.474145287168945
ὀπάζω,9.17484931881938
μάκαρ,9.1177872498304
βασιλεύω,9.11180273984317
πάτρη,9.11180273984317
χρέος,9.11180273984317
ὄνειδος,9.11180273984317
ἐρωέω,9.11180273984317
ἀλέγω,9.11180273984317
κράτιστος,9.11180273984317
ψεῦδος,9.11180273984317
Ἰθακήσιος,9.11180273984317
λαγχάνω,9.099027459436376
ὁδός,8.907897928719951
θείνω,8.892651621230343
εὐνή,8.86558805597518
μήδομαι,8.852673865566045
Πύλος,8.748476417157637
πλείων,8.748476417157637
μεθίημι,8.748476417157637
φέριστος,8.69287532582166
σέβας,8.69287532582166
ἐπιμένω,8.69287532582166
δμῶος,8.69287532582166
τεκμαίρομαι,8.69287532582166
ἠθεῖος,8.69287532582166
σιγάω,8.69287532582166
βάσκω,8.69287532582166
πόθι,8.69287532582166
ὁποῖος,8.69287532582166
αἴσυλος,8.69287532582166
οὐτιδανός,8.69287532582166
ποτιπτύσσω,8.69287532582166
παράφημι,8.69287532582166
ὕστερον,8.69287532582166
πινυτός,8.69287532582166
Λέσβος,8.69287532582166
ἐπήρετμος,8.69287532582166
ἀγρέω,8.69287532582166
μεταμώνιος,8.69287532582166
χατέω,8.69287532582166
Οὖτις,8.69287532582166
θεουδής,8.69287532582166
ἄπιστος,8.69287532582166
ἀπατάω,8.69287532582166
κραναός,8.69287532582166
κυνώπης,8.69287532582166
ἀνάρσιος,8.69287532582166
καταφθίω,8.69287532582166
ἀκλεής,8.69287532582166
ἀφραδής,8.69287532582166
ἀνεμώλιος,8.69287532582166
ἐλεγχής,8.69287532582166
Πηλεύς,8.666315837058704
ἄκοιτις,8.622011145778576
οὐλόμενος,8.553836416548489
ἐγγυαλίζω,8.553836416548489
ἐναίσιμος,8.553836416548489
ὀιζυρός,8.553836416548489
λώβη,8.553836416548489
πέλω,8.523897618498573
κατακτείνω,8.488440183901687
ἄναλκις,8.467589281291486
ἐνδυκέως,8.467589281291486
βασίλεια,8.416415039046022
δαίτη,8.416415039046022
ὕβρις,8.416415039046022
Κρήτη,8.416415039046022
Τυδεύς,8.351628401062658
νέος,8.144176448495458
ζωός,8.08422874657305
κακότης,7.927470158361807
βουλή,7.898760378540079
Λαομέδων,7.8633248593938365
ὄλβος,7.8633248593938365
καταθνητός,7.8633248593938365
εἰσαφικνέομαι,7.8633248593938365
ἐχθαίρω,7.8633248593938365
μέγεθος,7.8633248593938365
ὑπέρβιος,7.8633248593938365
ἀλκή,7.852187369038241
κῦδος,7.718601341958866
πτωχός,7.675934990099373
ὄνομα,7.675934990099373
ἔλδομαι,7.478053382216077
χραισμέω,7.478053382216077
καρδία,7.454797347044128
Ἀίδης,7.42588220412431
διαπέρθω,7.42588220412431
κρατέω,7.42588220412431
μέμονα,7.42588220412431
κεῖμαι,7.403937313736606
ἀντιάω,7.369095135753473
σιδήρεος,7.369095135753473
ἰχθυόεις,7.369095135753473
θαρσαλέος,7.369095135753473
Δάρδανος,7.369095135753473
γόνος,7.369095135753473
ἐρίζω,7.35279272020462
μνηστήρ,7.313990213388223
ἀνάγκη,7.276884972591223
ἅλιος,7.276884972591223
ὄθομαι,7.244062771518051
ἀνερείπομαι,7.244062771518051
ὁμῆλιξ,7.244062771518051
κτερίζω,7.244062771518051
πανσυδίῃ,7.244062771518051
ὑβριστής,7.244062771518051
ὑπηοῖος,7.244062771518051
παρέζομαι,7.244062771518051
ἀναίτιος,7.244062771518051
ἀμφίαλος,7.244062771518051
ὀψίγονος,7.244062771518051
κτέρεα,7.244062771518051
ἐλεγχείη,7.244062771518051
ἀοσσητήρ,7.244062771518051
αἶσις,7.244062771518051
ἐγγίγνομαι,7.244062771518051
ἀμφιπολεύω,7.244062771518051
εἰναετής,7.244062771518051
τώς,7.244062771518051
ἐπίσκοπος,7.244062771518051
δύη,7.244062771518051
χήρα,7.244062771518051
ἐπιδίδωμι,7.244062771518051
δόσις,7.244062771518051
τιτρώσκω,7.244062771518051
ἐπιμέμφομαι,7.244062771518051
τηλίκος,7.244062771518051
διείρομαι,7.244062771518051
Προῖτος,7.244062771518051
ἐρωτάω,7.244062771518051
διαλέγω,7.244062771518051
κάμμορος,7.244062771518051
ἁγνός,7.244062771518051
Ποσειδῶν,7.244062771518051
συνελαύνω,7.244062771518051
βρώμη,7.244062771518051
ἦνις,7.244062771518051
βιόω,7.244062771518051
πημαίνω,7.244062771518051
Κουρῆτες,7.244062771518051
μεδέων,7.244062771518051
ἀπάτη,7.244062771518051
ἦδος,7.244062771518051
τέλος,7.22940934100615
μῆτις,7.2183015782958755
τίω,7.051037322210075
ἔλπω,7.0498860654208215
μνάομαι,7.040567066704037
νικάω,6.980535712122212
εἶδος,6.980535712122212
τελευτάω,6.868283260343933
δμώς,6.868283260343933
ἀγρός,6.868283260343933
