line_urn,heat
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:429,-12.89455770862306
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:430,-6.727595326238119
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:431,-8.95046770638577
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:432,-14.57645654018259
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:433,-135.8075665520636
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:434,22.534627840812206
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:435,-9.950786449992709
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:436,-86.70986708893183
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:437,2.8743043750953223
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:438,-85.21164142294192
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:439,-10.24774542077013
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:440,-5.606329438531766
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:441,-20.743418922567535
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:442,-40.0617876175811
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:443,30.348345067178006
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:444,4.0196931864932095
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:445,-108.537759772146
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:446,-5.980084734433884
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:447,-26.294700661721855
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:448,-16.416575806774233
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:449,-67.85518546324921
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:450,-3.363797663119059
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:451,-71.9575295895905
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:452,-30.331845610779624
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:453,-5.564877143517271
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:454,-0.9795324687988672
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:455,-84.09930508611929
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:456,-37.49983659770787
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:457,-6.727595326238118
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:458,-5.58984851287864
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:459,8.820458236775101
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:460,-5.606329438531766
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:461,-7.101350622140238
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:462,0.4130173793661973
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:463,-1.500839194465538
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:464,-10.487305722249493
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:465,8.830649608185345
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:466,105.96078272845938
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:467,-119.97544998457978
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:468,-20.743418922567535
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:469,-121.87684400822432
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:470,-41.79925519256346
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:471,-127.33847485479203
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:472,2.6796320678651333
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:473,-103.01402459982694
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:474,3.325607016166671
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:475,-11.773082229558817
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:476,-44.294913248493245
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:477,-20.465142250978676
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:478,-5.4849754695003154
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:479,-1.1212658877063533
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:480,-4.8440269002710865
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:481,-19.061520091008003
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:482,2.7399235014905936
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:483,-63.79226042081073
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:484,-40.739327253330835
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:485,-64.80870476029837
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:486,-2.7613910613895474
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:487,-4.858818846727531
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:488,-1.1062733946849774
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:489,-22.601746736500758
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:490,-2.242531775412706
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:491,-63.912155599262135
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:492,-7.475105918042355
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:493,-0.5594326155516339
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:494,-50.456964946785895
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:495,-1.7107321529135755
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:496,-7.187665860313475
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:497,-8.810470498977818
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:498,2.1192185920154154
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:499,-1.1212658877063533
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:500,-217.48701934855117
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:501,3.5888289984893285
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:502,70.81375317584008
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:503,-3.661908571429501
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:504,-28.65127687237237
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:505,-18.393913632100702
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:506,-33.259624096676724
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:507,-43.88557829426197
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:508,-4.485063550825412
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:509,-228.98190333832483
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:510,14.03787551331219
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:511,-1.780020024046188
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:512,-5.045696494678589
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:513,1.0930785628514255
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:514,-5.661101403649823
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:515,-7.909552616696416
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:516,-3.3482977713407793
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:517,32.56081457744979
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:518,19.8904314667369
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:519,4.4204040738651385
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:520,-145.76456540182593
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:521,-49.89633200293272
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:522,-306.098004243086
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:523,-27.284136600854595
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:524,-11.21265887706353
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:525,5.127492474202452
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:526,0.24069413362207714
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:527,7.039151019524721
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:530,-9.593849150426726
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:531,-66.33376410984006
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:535,-448.49498043141864
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:536,-113.80848760219486
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:537,-99.85561458136597
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:538,-84.24172853546983
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:539,206.0286294805811
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:540,-2.2425317754127065
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:541,-29.604822402172328
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:542,32.56081457744979
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:543,-16.337622695430532
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:545,-56.10562448597914
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:546,-7.848861213944471
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:547,-2.616287071314824
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:548,-1.1212658877063533
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:549,7.862277390751958
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:550,-40.53636100986769
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:551,25.709737305833954
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:552,-72.50525314461757
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:553,-183.32697263998872
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:554,-14.266351889121177
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:555,-206.9056039596059
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:556,-8.385610250968744
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:557,-23.909374679777894
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:560,-24.984987692350604
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:561,-246.38897165856073
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:562,-7.075271456068066
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:563,-1.1212658877063533
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:564,-2.2385370644906466
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:565,-135.21532944516915
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:566,-13.780763451750826
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:567,-124.3181163891773
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:568,-133.1310668373009
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:569,-3.3637976631190596
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:570,-24.97932701359009
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:570,25.345291224961727
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:571,-363.38800024926024
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:572,-1.3432708431924518
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:573,-1.3570107984275739
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:574,-0.706946906565311
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:575,-59.42709204843672
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:576,-298.11400196123355
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:577,-6.166962382384942
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:578,-297.13546024218357
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:579,0.06661950063519069
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:580,-3.363797663119059
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:581,-12.229534784986296
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:582,-2.499270296813409
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:583,-53.282641769361774
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:584,10.564114287770893
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:585,-1.1212658877063533
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:586,-0.4681076039941515
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:585,-5.980084734433883
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:586,-63.53512604296674
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:587,-14.015823596329414
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:588,-39.5439150660216
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:589,-20.08209729446828
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:590,29.21612010371376
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:591,-21.739350632809035
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:592,11.086462815240395
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:593,-33.50648335463633
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:594,-15.697722427888944
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:595,-446.0639084391531
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:596,-1.68189883155953
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:597,-49.91761513881624
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:598,-94.31434420508454
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:599,-2.2425317754127065
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:600,-2.803164719265883
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:600,42.598833533953666
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:601,5.40278092580392
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:602,-82.08125479147309
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:603,-16.818988315595295
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:604,-17.940254203301652
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:605,-287.79157784463064
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:606,-32.96998003523656
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:607,-15.410888781007937
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:608,-23.677006292339293
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:609,-88.40018783835102
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:610,-225.84162646639277
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:611,-36.06333767067584
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:612,-47.22940524210047
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:613,-38.90130776194616
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:614,-106.03253664664597
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:615,-20.967493004557657
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:616,-18.122468873190968
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:617,0.9119738185414796
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:618,-175.2102084712415
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:619,137.4805143577048
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:620,-2.9788930336796913
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:621,-58.942257412295305
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:622,-9.582188331549613
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:623,-78.95817582467406
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:624,-134.17160270807372
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:625,-4.732657583051461
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:626,3.6280572165021234
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:627,-5.63529750216521
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:628,-5.740369503648976
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:629,4.049876351272681
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:630,-90.11415239359691
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:631,-8.32252758393939
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:632,-40.58600020185997
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:633,-119.22793939277555
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:634,-19.55589668502764
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:635,-45.45919993591092
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:636,-33.59477497463752
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:637,-117.35916291326497
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:638,-4.851370948939497
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:639,-16.131997742380793
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:640,-96.53087435677047
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:641,50.222566743896
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:642,-20.64411912037909
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:643,-5.692429351047654
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:644,-7.848861213944474
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:645,-13.272506883731372
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:646,-4.485063550825413
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:647,21.518305316484042
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:648,-27.78293625817614
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:649,20.557969512412612
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:650,-7.475105918042356
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:651,-4.945568918578474
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:652,23.577646651476222
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:653,-19.696712383279994
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:654,83.88632967013058
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:655,-9.461150175266368
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:656,-38.16924858593341
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:657,-0.7569941874041421
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:658,32.03599530581891
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:659,-63.378937415855425
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:660,-32.90785670231035
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:661,-104.81434012197117
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:662,-18.31400949920377
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:663,17.02472739971354
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:664,-15.68975889191214
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:665,-105.66467312985293
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:666,-125.38065605984939
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:667,-34.62893969114699
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:668,-28.373809051640006
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:669,-8.823166840347781
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:670,1.943277790224263
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:671,-1.1552833588741782
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:672,-16.689734160706365
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:673,2.212266183692688
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:674,-5.606329438531766
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:675,-3.363797663119059
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:676,4.058236392608897
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:677,-3.961347150874994
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:678,-1.3648634525868573
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:679,-7.05870388826187
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:680,-13.795801230803656
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:681,-71.89299780064543
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:682,-248.15654899416282
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:683,-82.2538121063113
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:684,-213.39429743314855
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:685,33.74249445094977
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:686,-301.23918539635844
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:687,-52.63858286436496
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:688,-41.011229484239635
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:689,-300.49167480455424
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:690,-3.36379766311906
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:691,-10.576410079749952
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:692,-5.725436748960912
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:693,-175.0118237663503
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:695,-7.25617909344532
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:696,-15.809465947538918
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:697,-62.790889711555785
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:698,-40.347073742111725
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:699,-24.30149666874237
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:700,-19.061520091008003
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:701,-68.94095089941354
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:702,8.632120677643938
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:703,-115.42999279578636
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:704,17.21295393952617
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:705,-307.4766244551933
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:706,157.5060969892687
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:707,-12.927045043660161
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:708,-7.288228270091296
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:709,20.616898166840542
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:710,4.0574838815240675
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:711,6.629080939444961
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:712,10.762562603349991
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:713,-55.789118221002745
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:714,0.9132370210872024
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:715,-66.54375765910898
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:716,-3.850919069631503
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:717,-58.90661949160335
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:718,-2.3463194551458226
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:719,-5.980084734433883
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:720,58.89202508368677
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:721,-85.26918530394035
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:722,3.6083863761931383
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:723,33.80742519365222
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:724,-104.81434012197117
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:725,-1.68189883155953
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:726,5.687167266400514
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:727,208.7693735119947
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:728,-232.78472910153795
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:729,-4.264546740408867
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:730,-144.7050488281852
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:731,-207.11454334767618
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:732,-201.06575141922033
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:733,-6.353840030336002
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:734,-29.367140933974106
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:735,-125.63709987723823
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:736,-58.971607612788084
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:737,-13.166779820776705
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:738,3.464894640601082
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:739,-41.50736514545556
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:740,-192.68262174283782
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:741,-8.970127101650824
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:742,-359.9263499537393
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:743,-1.68189883155953
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:744,-104.11982760791284
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:745,-50.962029147216256
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:746,3.570866702138596
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:747,-104.2111250076151
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:748,-41.647035262342825
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:749,-38.811806362678084
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:750,-185.56950441540147
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:751,-132.2756375654134
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:752,13.285515260183535
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:753,-329.9445254976453
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:754,-11.157090133640713
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:755,-3.9713148981008604
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:756,-17.918202286318873
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:757,-101.20398421619657
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:758,-47.71120347417936
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:759,-72.20564962197345
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:760,-184.99904869036845
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:761,-38.04541544836358
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:762,-31.95607779963106
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:763,-45.598146100058365
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:764,-135.93796125022791
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:765,-4.716581819220554
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:766,-5.791997113845415
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:767,-7.486658606207988
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:768,-3.678198199218734
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:769,-169.3111490436593
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:770,-10.318503879420911
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:771,38.09030447563479
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:772,-13.819594961755067
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:773,-247.9345912233764
urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:774,-7.687240992541425
